Cod;Modalidade;Quitação;Verba;Consignatário;Matrícula;Período;Prazo;Valor;Renegociado;Controlado em Folha
131804;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;25182;Fevereiro de 2022;0;345,06;Não;Não
131805;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;25182;Fevereiro de 2022;0;64,85;Não;Não
131806;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;25182;Fevereiro de 2022;0;143,45;Não;Não
131202;Plano Odontológico;09/05/2022;999;Dental Med Center;25182;Maio de 2022;0;134,18;Não;Sim
134165;Plano Odontológico;03/06/2022;999;Dental Med Center;25182;Junho de 2022;0;134,18;Não;Sim
135104;Plano Odontológico;07/07/2022;999;Dental Med Center;25182;Julho de 2022;0;134,18;Não;Sim
132028;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5591;Maio de 2022;0;42,8;Não;Sim
133894;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5591;Junho de 2022;0;57,03;Não;Sim
134902;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5591;Julho de 2022;0;57,03;Não;Sim
131857;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;9861;Fevereiro de 2022;0;866,22;Não;Não
133079;Empréstimo Consignado (120);25/08/2022;424;Banco Bradesco;9861;Setembro de 2022;96;866,22;Sim;Não
131192;Plano Odontológico;09/05/2022;999;Dental Med Center;33013;Maio de 2022;0;30;Não;Sim
134175;Plano Odontológico;03/06/2022;999;Dental Med Center;33013;Junho de 2022;0;30;Não;Sim
135115;Plano Odontológico;07/07/2022;999;Dental Med Center;33013;Julho de 2022;0;30;Não;Sim
131582;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;2541;Fevereiro de 2022;0;221,94;Não;Não
131583;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;2541;Fevereiro de 2022;0;77,31;Não;Não
133214;Empréstimo Consignado (120);09/05/2022;424;Banco Bradesco;2541;Maio de 2022;48;77,31;Não;Não
131839;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;13132;Fevereiro de 2022;0;148,99;Não;Não
133081;Empréstimo Consignado (120);05/12/2024;424;Banco Bradesco;13132;Dezembro de 2024;44;148,99;Não;Não
132111;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;2401;Maio de 2022;0;12,12;Não;Sim
133814;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;2401;Junho de 2022;0;12,12;Não;Sim
134776;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;2401;Julho de 2022;0;12,12;Não;Sim
131930;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;1971;Fevereiro de 2022;0;537,62;Não;Não
131721;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;184221;Fevereiro de 2022;0;556,8;Não;Não
132845;Empréstimo Consignado (120);09/05/2022;424;Banco Bradesco;184221;Maio de 2022;5;556,8;Não;Não
133368;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;184221;Maio de 2022;0;30,28;Não;Sim
133990;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;184221;Junho de 2022;0;30,28;Não;Sim
135156;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;184221;Julho de 2022;0;30,28;Não;Sim
135523;Empréstimo Consignado (120);03/04/2024;424;Banco Bradesco;184221;Abril de 2024;12;294,84;Não;Não
131739;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;117112;Fevereiro de 2022;0;384,18;Não;Não
135235;Empréstimo Consignado (120);03/07/2024;424;Banco Bradesco;202221;Julho de 2024;24;81,59;Não;Não
135624;Empréstimo Consignado (120);27/03/2025;424;Banco Bradesco;202221;Abril de 2025;48;218,1;Sim;Não
135317;Empréstimo Consignado (120);04/11/2022;424;Banco Bradesco;201921;Novembro de 2022;2;532,24;Não;Não
135411;Empréstimo Consignado (120);30/12/2022;424;Banco Bradesco;201921;Janeiro de 2023;2;532,42;Não;Não
135564;Empréstimo Consignado (120);01/03/2024;424;Banco Bradesco;201921;Março de 2024;10;578,96;Não;Não
133371;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;191001;Maio de 2022;0;31,8;Não;Sim
133993;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;191001;Junho de 2022;0;31,8;Não;Sim
135160;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;191001;Julho de 2022;0;31,8;Não;Sim
131374;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;7201;Fevereiro de 2022;0;265,66;Não;Não
131994;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7201;Maio de 2022;0;12,12;Não;Sim
134048;Empréstimo Consignado (144);27/05/2022;427;Caixa Econômica Federal;7201;Junho de 2022;0;214,59;Sim;Não
134333;Empréstimo Consignado (144);01/06/2022;427;Caixa Econômica Federal;7201;Junho de 2022;91;214,59;Não;Não
133929;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7201;Junho de 2022;0;12,12;Não;Sim
133083;Empréstimo Consignado (120);08/06/2022;424;Banco Bradesco;7201;Junho de 2022;96;265,66;Não;Não
134992;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7201;Julho de 2022;0;12,12;Não;Sim
131803;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;26071;Fevereiro de 2022;0;825,94;Não;Não
133084;Empréstimo Consignado (120);02/10/2023;424;Banco Bradesco;26071;Outubro de 2023;36;825,94;Não;Não
131182;Plano Odontológico;09/05/2022;999;Dental Med Center;59085;Maio de 2022;0;60;Não;Sim
134186;Plano Odontológico;03/06/2022;999;Dental Med Center;59085;Junho de 2022;0;60;Não;Sim
135126;Plano Odontológico;07/07/2022;999;Dental Med Center;59085;Julho de 2022;0;60;Não;Sim
131798;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;29502;Fevereiro de 2022;0;67,26;Não;Não
131799;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;29502;Fevereiro de 2022;0;243,6;Não;Não
131796;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;29502;Fevereiro de 2022;0;237,96;Não;Não
131797;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;29502;Fevereiro de 2022;0;78,99;Não;Não
133362;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;178411;Maio de 2022;0;31,8;Não;Sim
133984;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;178411;Junho de 2022;0;31,8;Não;Sim
135150;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;178411;Julho de 2022;0;31,8;Não;Sim
131332;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;8521;Fevereiro de 2022;0;177,56;Não;Não
131333;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;8521;Fevereiro de 2022;0;319,34;Não;Não
131941;Mensalidade;09/05/2022;403;Sindicato dos Guardas Municipais do Estado do RN;8521;Maio de 2022;0;24,24;Não;Sim
134004;Mensalidade;03/06/2022;403;Sindicato dos Guardas Municipais do Estado do RN;8521;Junho de 2022;0;24,24;Não;Sim
133216;Empréstimo Consignado (120);10/06/2022;424;Banco Bradesco;8521;Junho de 2022;60;319,34;Não;Não
133086;Empréstimo Consignado (120);10/06/2022;424;Banco Bradesco;8521;Junho de 2022;96;177,56;Não;Não
135038;Mensalidade;07/07/2022;403;Sindicato dos Guardas Municipais do Estado do RN;8521;Julho de 2022;0;24,24;Não;Sim
135748;Empréstimo Consignado (120);16/04/2024;424;Banco Bradesco;8521;Maio de 2024;36;121,78;Sim;Não
135202;Empréstimo Consignado (120);16/04/2024;424;Banco Bradesco;8521;Maio de 2024;96;344,26;Sim;Não
135219;Empréstimo Consignado (120);16/04/2024;424;Banco Bradesco;8521;Maio de 2024;48;154,24;Sim;Não
135548;Empréstimo Consignado (120);16/04/2024;424;Banco Bradesco;8521;Maio de 2024;60;297,25;Sim;Não
135902;Empréstimo Consignado (120);18/02/2025;424;Banco Bradesco;8521;Março de 2025;72;832,69;Sim;Não
136011;Empréstimo Consignado (120);20/02/2025;424;Banco Bradesco;8521;Março de 2025;24;109,95;Não;Não
131735;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;142222;Fevereiro de 2022;0;355,81;Não;Não
133087;Empréstimo Consignado (120);02/01/2025;424;Banco Bradesco;142222;Janeiro de 2025;36;355,81;Não;Não
131951;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;11771;Maio de 2022;0;43,76;Não;Sim
133973;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;11771;Junho de 2022;0;58,31;Não;Sim
135082;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;11771;Julho de 2022;0;58,31;Não;Sim
131729;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;167561;Fevereiro de 2022;0;383,68;Não;Não
133088;Empréstimo Consignado (120);02/12/2024;424;Banco Bradesco;167561;Dezembro de 2024;40;383,68;Não;Não
131423;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;6301;Fevereiro de 2022;0;341,83;Não;Não
131302;Mensalidade;09/05/2022;991;Sindicato dos Agentes de Saúde do RN;6301;Maio de 2022;0;20,15;Não;Sim
134069;Mensalidade;03/06/2022;991;Sindicato dos Agentes de Saúde do RN;6301;Junho de 2022;0;20,15;Não;Sim
134933;Mensalidade;07/07/2022;991;Sindicato dos Agentes de Saúde do RN;6301;Julho de 2022;0;20,15;Não;Sim
133089;Empréstimo Consignado (120);29/11/2023;424;Banco Bradesco;6301;Dezembro de 2023;48;341,83;Sim;Não
131760;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;77652;Fevereiro de 2022;0;304,93;Não;Não
133090;Empréstimo Consignado (120);02/12/2024;424;Banco Bradesco;77652;Dezembro de 2024;45;304,93;Não;Não
132020;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5891;Maio de 2022;0;42,8;Não;Sim
133902;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5891;Junho de 2022;0;57,03;Não;Sim
134912;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5891;Julho de 2022;0;57,03;Não;Sim
131820;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;19503;Fevereiro de 2022;0;258,36;Não;Não
131821;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;19503;Fevereiro de 2022;0;240,42;Não;Não
133091;Empréstimo Consignado (120);03/10/2024;424;Banco Bradesco;19503;Outubro de 2024;36;258,36;Não;Não
133217;Empréstimo Consignado (120);02/12/2024;424;Banco Bradesco;19503;Dezembro de 2024;38;240,42;Não;Não
131865;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;6921;Fevereiro de 2022;0;1245,59;Não;Não
132011;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;6921;Maio de 2022;0;31,66;Não;Sim
133911;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;6921;Junho de 2022;0;42,18;Não;Sim
134970;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;6921;Julho de 2022;0;42,18;Não;Sim
132288;Empréstimo Consignado (Especial);04/08/2023;404;Banco do Brasil;6921;Agosto de 2023;72;1245,59;Não;Não
135668;Empréstimo Consignado (120);09/08/2023;424;Banco Bradesco;6921;Agosto de 2023;39;1200,16;Sim;Não
135674;Empréstimo Consignado (120);23/08/2024;424;Banco Bradesco;6921;Setembro de 2024;72;1834,76;Sim;Não
131914;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;3441;Fevereiro de 2022;0;411,48;Não;Não
131556;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3441;Fevereiro de 2022;0;42,43;Não;Não
131265;Plano Odontológico;09/05/2022;999;Dental Med Center;3441;Maio de 2022;0;32,03;Não;Sim
132098;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3441;Maio de 2022;0;12,12;Não;Sim
132263;Empréstimo Consignado (Especial);16/06/2022;404;Banco do Brasil;3441;Junho de 2022;72;411,48;Não;Não
131179;Plano Odontológico;09/05/2022;999;Dental Med Center;64162;Maio de 2022;0;22,55;Não;Sim
134189;Plano Odontológico;03/06/2022;999;Dental Med Center;64162;Junho de 2022;0;22,55;Não;Sim
135129;Plano Odontológico;07/07/2022;999;Dental Med Center;64162;Julho de 2022;0;22,55;Não;Sim
135628;Empréstimo Consignado (120);20/06/2024;424;Banco Bradesco;11413;Julho de 2024;60;471,21;Sim;Não
131814;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;22753;Fevereiro de 2022;0;304,3;Não;Não
133093;Empréstimo Consignado (120);02/12/2024;424;Banco Bradesco;22753;Dezembro de 2024;45;304,3;Não;Não
135288;Empréstimo Consignado (120);16/12/2022;424;Banco Bradesco;196311;Janeiro de 2023;24;653,32;Sim;Não
135442;Empréstimo Consignado (120);13/06/2023;424;Banco Bradesco;196311;Julho de 2023;48;994,37;Sim;Não
131952;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;11761;Maio de 2022;0;38,05;Não;Sim
133972;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;11761;Junho de 2022;0;50,7;Não;Sim
135081;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;11761;Julho de 2022;0;50,7;Não;Sim
131773;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;54012;Fevereiro de 2022;0;52,75;Não;Não
131772;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;54012;Fevereiro de 2022;0;303,3;Não;Não
133094;Empréstimo Consignado (120);02/12/2024;424;Banco Bradesco;54012;Dezembro de 2024;45;303,3;Não;Não
133218;Empréstimo Consignado (120);02/01/2025;424;Banco Bradesco;54012;Janeiro de 2025;40;52,75;Não;Não
131397;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;6821;Fevereiro de 2022;0;685,3;Não;Não
133095;Empréstimo Consignado (120);25/03/2024;424;Banco Bradesco;6821;Abril de 2024;84;685,3;Sim;Não
131763;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;74391;Fevereiro de 2022;0;333,67;Não;Não
133096;Empréstimo Consignado (120);10/06/2022;424;Banco Bradesco;74391;Junho de 2022;96;333,67;Não;Não
135221;Empréstimo Consignado (120);12/08/2024;424;Banco Bradesco;74391;Setembro de 2024;120;328,36;Sim;Não
135473;Empréstimo Consignado (120);10/02/2025;424;Banco Bradesco;74391;Fevereiro de 2025;120;27,1;Sim;Não
135349;Empréstimo Consignado (120);10/02/2025;424;Banco Bradesco;74391;Fevereiro de 2025;120;36,28;Sim;Não
131701;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;7741;Fevereiro de 2022;0;320,35;Não;Não
131232;Plano Odontológico;09/05/2022;999;Dental Med Center;7741;Maio de 2022;0;65,82;Não;Sim
134136;Plano Odontológico;03/06/2022;999;Dental Med Center;7741;Junho de 2022;0;65,82;Não;Sim
135016;Plano Odontológico;07/07/2022;999;Dental Med Center;7741;Julho de 2022;0;65,82;Não;Sim
133262;Empréstimo Consignado (120);01/03/2024;424;Banco Bradesco;7741;Março de 2024;24;127,88;Não;Não
135846;Empréstimo Consignado (120);04/02/2025;424;Banco Bradesco;7741;Fevereiro de 2025;11;212,09;Não;Não
132301;Empréstimo Consignado (Especial);01/04/2025;404;Banco do Brasil;7741;Abril de 2025;70;320,35;Não;Não
135648;Empréstimo Consignado (120);02/10/2024;424;Banco Bradesco;203201;Outubro de 2024;96;351,89;Sim;Não
136078;Empréstimo Consignado (120);21/11/2024;424;Banco Bradesco;203201;Dezembro de 2024;120;469,96;Não;Não
135251;Empréstimo Consignado (Especial);11/03/2025;404;Banco do Brasil;203201;Março de 2025;72;800,23;Não;Não
131838;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;13351;Fevereiro de 2022;0;179,3;Não;Não
133097;Empréstimo Consignado (120);04/09/2024;424;Banco Bradesco;13351;Setembro de 2024;36;179,3;Não;Não
133376;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;193211;Maio de 2022;0;30,28;Não;Sim
133998;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;193211;Junho de 2022;0;30,28;Não;Sim
135165;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;193211;Julho de 2022;0;30,28;Não;Sim
131180;Plano Odontológico;09/05/2022;999;Dental Med Center;62545;Maio de 2022;0;100,84;Não;Sim
134188;Plano Odontológico;03/06/2022;999;Dental Med Center;62545;Junho de 2022;0;100,84;Não;Sim
135128;Plano Odontológico;07/07/2022;999;Dental Med Center;62545;Julho de 2022;0;100,84;Não;Sim
131727;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;168961;Fevereiro de 2022;0;372,3;Não;Não
133098;Empréstimo Consignado (120);01/10/2022;424;Banco Bradesco;168961;Outubro de 2022;18;372,3;Não;Não
131177;Plano Odontológico;09/05/2022;999;Dental Med Center;70727;Maio de 2022;0;30;Não;Sim
134190;Plano Odontológico;03/06/2022;999;Dental Med Center;70727;Junho de 2022;0;30;Não;Sim
135130;Plano Odontológico;07/07/2022;999;Dental Med Center;70727;Julho de 2022;0;30;Não;Sim
131165;Plano Odontológico;09/05/2022;999;Dental Med Center;159462;Maio de 2022;0;34,9;Não;Sim
134201;Plano Odontológico;03/06/2022;999;Dental Med Center;159462;Junho de 2022;0;34,9;Não;Sim
135142;Plano Odontológico;07/07/2022;999;Dental Med Center;159462;Julho de 2022;0;34,9;Não;Sim
134245;Empréstimo Consignado (120);14/04/2023;424;Banco Bradesco;200281;Maio de 2023;24;703,94;Sim;Não
135293;Empréstimo Consignado (120);14/04/2023;424;Banco Bradesco;200281;Maio de 2023;24;250;Sim;Não
135353;Empréstimo Consignado (120);07/12/2023;424;Banco Bradesco;200281;Dezembro de 2023;51;99,92;Sim;Não
135549;Empréstimo Consignado (120);13/06/2024;424;Banco Bradesco;200281;Julho de 2024;60;878,89;Sim;Não
135772;Empréstimo Consignado (120);23/09/2024;424;Banco Bradesco;200281;Outubro de 2024;60;194,58;Sim;Não
131974;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;8861;Maio de 2022;0;38,05;Não;Sim
133951;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;8861;Junho de 2022;0;50,7;Não;Sim
135043;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;8861;Julho de 2022;0;50,7;Não;Sim
135755;Empréstimo Consignado (120);22/01/2024;424;Banco Bradesco;203111;Fevereiro de 2024;6;185,67;Sim;Não
135477;Empréstimo Consignado (120);22/01/2024;424;Banco Bradesco;203111;Fevereiro de 2024;24;281,14;Sim;Não
135789;Empréstimo Consignado (120);23/02/2024;424;Banco Bradesco;203111;Março de 2024;18;451,17;Sim;Não
135833;Empréstimo Consignado (120);16/05/2024;424;Banco Bradesco;203111;Junho de 2024;21;447,62;Sim;Não
135302;Empréstimo Consignado (144);18/06/2024;427;Caixa Econômica Federal;203111;Julho de 2024;48;666,62;Sim;Não
135942;Empréstimo Consignado (120);24/12/2024;424;Banco Bradesco;203111;Janeiro de 2025;31;570,19;Sim;Não
135983;Empréstimo Consignado (144);09/01/2025;427;Caixa Econômica Federal;203111;Janeiro de 2025;48;666,62;Sim;Não
131884;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;5431;Fevereiro de 2022;0;1869,37;Não;Não
131885;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;5431;Fevereiro de 2022;0;143,45;Não;Não
132040;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5431;Maio de 2022;0;42,8;Não;Sim
133883;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5431;Junho de 2022;0;57,03;Não;Sim
134888;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5431;Julho de 2022;0;57,03;Não;Sim
131205;Plano Odontológico;09/05/2022;999;Dental Med Center;18803;Maio de 2022;0;60;Não;Sim
134162;Plano Odontológico;03/06/2022;999;Dental Med Center;18803;Junho de 2022;0;60;Não;Sim
135100;Plano Odontológico;07/07/2022;999;Dental Med Center;18803;Julho de 2022;0;60;Não;Sim
131780;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;45701;Fevereiro de 2022;0;231,48;Não;Não
131779;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;45701;Fevereiro de 2022;0;529;Não;Não
133099;Empréstimo Consignado (120);31/10/2024;424;Banco Bradesco;45701;Novembro de 2024;43;529;Não;Não
133219;Empréstimo Consignado (120);02/01/2025;424;Banco Bradesco;45701;Janeiro de 2025;36;231,48;Não;Não
